"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090005904","성복고등학교","04","공립","N","","12","367","30.6","12","361","30.1","12","357","29.8","1","8","8","0","0","0","37","1093","29.5","73","15"
"경기도교육청","경기도교육청","경기도 고양시 일산서구","S090005905","대화고등학교","04","공립","N","","11","278","25.3","11","260","23.6","12","308","25.7","1","5","5","0","0","0","35","851","24.3","67","12.7"
"경기도교육청","경기도교육청","경기도 이천시","S090005906","이현고등학교","04","공립","N","","10","254","25.4","9","234","26","10","264","26.4","2","13","6.5","0","0","0","31","765","24.7","61","12.5"
"경기도교육청","경기도교육청","경기도 광주시","S090005908","초월고등학교","04","공립","N","","12","374","31.2","12","344","28.7","12","359","29.9","1","7","7","1","2","2","38","1086","28.6","75","14.5"
"경기도교육청","경기도교육청","경기도 화성시","S090005909","향일고등학교","04","공립","N","","8","259","32.4","8","239","29.9","8","258","32.3","1","9","9","0","0","0","25","765","30.6","50","15.3"
"경기도교육청","경기도교육청","경기도 남양주시","S090005910","판곡고등학교","04","공립","N","","12","352","29.3","10","250","25","12","343","28.6","1","7","7","0","0","0","35","952","27.2","68","14"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090005984","광교고등학교","04","공립","N","","10","278","27.8","10","251","25.1","10","262","26.2","1","9","9","0","0","0","31","800","25.8","61","13.1"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090006514","율천고등학교","04","공립","N","","6","144","24","6","130","21.7","6","130","21.7","2","10","5","0","0","0","20","414","20.7","38","10.9"
"경기도교육청","경기도교육청","경기도 고양시 일산서구","S090006518","덕이고등학교","04","공립","N","","11","284","25.8","11","270","24.5","12","316","26.3","0","0","0","0","0","0","34","870","25.6","65","13.4"
"경기도교육청","경기도교육청","경기도 의정부시","S090006519","송양고등학교","04","공립","N","","11","285","25.9","11","275","25","12","306","25.5","1","7","7","0","0","0","35","873","24.9","68","12.8"
"경기도교육청","경기도교육청","경기도 남양주시","S090006520","별내고등학교","04","공립","N","","10","289","28.9","10","236","23.6","10","237","23.7","1","7","7","0","0","0","31","769","24.8","60","12.8"
"경기도교육청","경기도교육청","경기도 군포시","S090006521","군포중앙고등학교","04","공립","N","","8","189","23.6","8","193","24.1","8","193","24.1","1","4","4","0","0","0","25","579","23.2","48","12.1"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090006522","상현고등학교","04","공립","N","","11","335","30.5","10","296","29.6","10","306","30.6","1","8","8","0","0","0","32","945","29.5","62","15.2"
"경기도교육청","경기도교육청","경기도 김포시","S090006523","솔터고등학교","04","공립","N","","10","350","35","10","316","31.6","10","317","31.7","1","5","5","0","0","0","31","988","31.9","60","16.5"
"경기도교육청","경기도교육청","경기도 용인시 수지구","S090006525","신봉고등학교","04","공립","N","","12","371","30.9","12","355","29.6","12","357","29.8","1","9","9","0","0","0","37","1092","29.5","73","15"
"경기도교육청","경기도교육청","경기도 평택시","S090006539","비전고등학교","04","공립","N","","10","315","31.5","10","299","29.9","10","334","33.4","2","15","7.5","0","0","0","32","963","30.1","64","15"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090006540","부곡고등학교","04","공립","N","","11","268","24.4","11","253","23","12","284","23.7","3","19","6.3","0","0","0","37","824","22.3","70","11.8"
"경기도교육청","경기도교육청","경기도 하남시","S090006541","풍산고등학교","04","공립","N","","8","227","28.4","8","209","26.1","8","214","26.8","1","2","2","0","0","0","25","652","26.1","48","13.6"
"경기도교육청","경기도교육청","경기도 수원시 권선구","S090006542","호매실고등학교","04","공립","N","","8","210","26.3","8","194","24.3","8","203","25.4","2","16","8","0","0","0","26","623","24","49","12.7"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090006561","고양국제고등학교","04","공립","N","","8","204","25.5","8","200","25","8","194","24.3","0","0","0","0","0","0","24","598","24.9","63","9.5"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090006562","저현고등학교","04","공립","N","","12","308","25.7","12","294","24.5","12","318","26.5","1","5","5","0","0","0","37","925","25","72","12.8"
"경기도교육청","경기도교육청","경기도 화성시","S090006577","동탄국제고등학교","04","공립","N","","8","205","25.6","8","197","24.6","8","186","23.3","0","0","0","0","0","0","24","588","24.5","56","10.5"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090006624","고양동산고등학교","04","공립","N","","8","197","24.6","7","170","24.3","8","212","26.5","1","5","5","0","0","0","24","584","24.3","49","11.9"
"경기도교육청","경기도교육청","경기도 광명시","S090006645","광휘고등학교","04","공립","N","","10","257","25.7","10","252","25.2","10","244","24.4","1","4","4","0","0","0","31","757","24.4","64","11.8"
"경기도교육청","경기도교육청","경기도 화성시","S090006700","화성반월고등학교","04","공립","N","","9","306","34","9","275","30.6","9","285","31.7","0","0","0","1","5","5","28","871","31.1","53","16.4"
"경기도교육청","경기도교육청","경기도 오산시","S090006701","매홀고등학교","04","공립","N","","11","306","27.8","10","275","27.5","10","279","27.9","1","3","3","0","0","0","32","863","27","64","13.5"
"경기도교육청","경기도교육청","경기도 수원시 권선구","S090006702","수원칠보고등학교","04","공립","N","","10","264","26.4","10","234","23.4","10","246","24.6","1","9","9","0","0","0","31","753","24.3","60","12.6"
"경기도교육청","경기도교육청","경기도 수원시 권선구","S090006703","곡정고등학교","04","공립","N","","10","263","26.3","10","228","22.8","10","253","25.3","1","8","8","0","0","0","31","752","24.3","64","11.8"
"경기도교육청","경기도교육청","경기도 김포시","S090006717","운양고등학교","04","공립","N","","10","342","34.2","10","315","31.5","10","314","31.4","1","3","3","0","0","0","31","974","31.4","60","16.2"
"경기도교육청","경기도교육청","경기도 파주시","S090006763","한민고등학교","04","사립","N","","13","377","29","13","336","25.8","13","329","25.3","0","0","0","0","0","0","39","1042","26.7","71","14.7"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090006764","도래울고등학교","04","공립","N","","9","220","24.4","9","209","23.2","10","247","24.7","1","1","1","0","0","0","29","677","23.3","56","12.1"
"경기도교육청","경기도교육청","경기도 양주시","S090006765","옥정고등학교","04","공립","N","","10","280","28","10","271","27.1","10","315","31.5","0","0","0","0","0","0","30","866","28.9","58","14.9"
"경기도교육청","경기도교육청","경기도 하남시","S090006810","미사고등학교","04","공립","N","","10","287","28.7","10","261","26.1","10","275","27.5","1","5","5","0","0","0","31","828","26.7","61","13.6"
"경기도교육청","경기도교육청","경기도 화성시","S090006811","한백고등학교","04","공립","N","","10","344","34.4","11","329","29.9","11","318","28.9","1","3","3","0","0","0","33","994","30.1","63","15.8"
"경기도교육청","경기도교육청","경기도 화성시","S090006812","동탄중앙고등학교","04","공립","N","","10","346","34.6","10","309","30.9","10","313","31.3","2","9","4.5","0","0","0","32","977","30.5","60","16.3"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090006813","이의고등학교","04","공립","N","","12","316","26.3","12","277","23.1","12","314","26.2","1","2","2","0","0","0","37","909","24.6","71","12.8"
"경기도교육청","경기도교육청","경기도 김포시","S090006814","김포제일고등학교","04","공립","N","","12","416","34.7","12","372","31","12","348","29","0","0","0","0","0","0","36","1136","31.6","69","16.5"
"경기도교육청","경기도교육청","경기도 파주시","S090006903","지산고등학교","04","공립","N","","12","409","34.1","12","376","31.3","12","390","32.5","2","8","4","0","0","0","38","1183","31.1","72","16.4"
"경기도교육청","경기도교육청","경기도 남양주시","S090006905","별가람고등학교","04","공립","N","","10","282","28.2","9","202","22.4","9","208","23.1","2","5","2.5","0","0","0","30","697","23.2","58","12"
"경기도교육청","경기도교육청","경기도 구리시","S090006906","갈매고등학교","04","공립","N","","9","214","23.8","9","212","23.6","9","203","22.6","0","0","0","0","0","0","27","629","23.3","54","11.6"
"경기도교육청","경기도교육청","경기도 파주시","S090006908","한빛고등학교","04","공립","N","","12","403","33.6","12","362","30.2","12","382","31.8","2","9","4.5","0","0","0","38","1156","30.4","72","16.1"
"경기도교육청","경기도교육청","경기도 하남시","S090006919","미사강변고등학교","04","공립","N","","9","230","25.6","9","195","21.7","9","192","21.3","1","6","6","0","0","0","28","623","22.3","55","11.3"
"경기도교육청","경기도교육청","경기도 광주시","S090006920","태전고등학교","04","공립","N","","10","317","31.7","10","285","28.5","10","290","29","1","9","9","0","0","0","31","901","29.1","60","15"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090006921","용인삼계고등학교","04","공립","N","","8","220","27.5","8","205","25.6","9","229","25.4","1","4","4","0","0","0","26","658","25.3","50","13.2"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090006924","고림고등학교","04","공립","N","","12","340","28.3","12","319","26.6","12","352","29.3","1","5","5","1","4","4","38","1020","26.8","72","14.2"
"경기도교육청","경기도교육청","경기도 시흥시","S090006925","배곧고등학교","04","공립","N","","10","339","33.9","10","334","33.4","10","316","31.6","1","5","5","0","0","0","31","994","32.1","60","16.6"
"경기도교육청","경기도교육청","경기도 하남시","S090007014","위례고등학교","04","공립","N","","8","227","28.4","6","136","22.7","6","120","20","0","0","0","0","0","0","20","483","24.2","42","11.5"
"경기도교육청","경기도교육청","경기도 화성시","S090007015","하길고등학교","04","공립","N","","10","321","32.1","10","296","29.6","10","309","30.9","0","0","0","0","0","0","30","926","30.9","58","16"
"경기도교육청","경기도교육청","경기도 성남시 수정구","S090007016","위례한빛고등학교","04","공립","N","","12","265","22.1","11","239","21.7","12","283","23.6","2","8","4","0","0","0","37","795","21.5","75","10.6"
"경기도교육청","경기도교육청","경기도 화성시","S090007130","이산고등학교","04","공립","N","","13","426","32.8","12","378","31.5","12","389","32.4","1","2","2","0","0","0","38","1195","31.4","74","16.1"
"경기도교육청","경기도교육청","경기도 화성시","S090007131","창의고등학교","04","공립","N","","12","404","33.7","13","381","29.3","13","385","29.6","0","0","0","0","0","0","38","1170","30.8","74","15.8"
"경기도교육청","경기도교육청","경기도 화성시","S090007243","정현고등학교","04","공립","N","","12","413","34.4","12","385","32.1","12","399","33.3","1","6","6","0","0","0","37","1203","32.5","72","16.7"
"경기도교육청","경기도교육청","경기도 김포시","S090007314","고촌고등학교","04","공립","N","","10","337","33.7","10","316","31.6","10","314","31.4","1","3","3","0","0","0","31","970","31.3","59","16.4"
"경기도교육청","경기도교육청","경기도 화성시","S090007315","새솔고등학교","04","공립","N","","8","190","23.8","6","108","18","5","102","20.4","1","3","3","1","1","1","21","404","19.2","39","10.4"
"경기도교육청","경기도교육청","경기도 화성시","S090007316","서연고등학교","04","공립","N","","12","392","32.7","12","331","27.6","12","239","19.9","0","0","0","0","0","0","36","962","26.7","73","13.2"
"경기도교육청","경기도교육청","경기도 남양주시","S090007317","남양주다산고등학교","04","공립","N","","12","338","28.2","10","226","22.6","10","224","22.4","1","4","4","0","0","0","33","792","24","64","12.4"
"경기도교육청","경기도교육청","경기도 시흥시","S090007318","목감고등학교","04","공립","N","","9","196","21.8","8","138","17.3","9","142","15.8","1","6","6","0","0","0","27","482","17.9","50","9.6"
"경기도교육청","경기도교육청","경기도 하남시","S090007408","감일고등학교","04","공립","N","","8","179","22.4","5","105","21","0","0","0","1","4","4","0","0","0","14","288","20.6","26","11.1"
"경기도교육청","경기도교육청","경기도 양주시","S090007409","옥빛고등학교","04","공립","N","","10","281","28.1","8","203","25.4","0","0","0","1","3","3","0","0","0","19","487","25.6","35","13.9"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090007439","처인고등학교","04","공립","N","","8","191","23.9","7","119","17","0","0","0","0","0","0","0","0","0","15","310","20.7","29","10.7"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090007444","신원고등학교","04","공립","N","","9","212","23.6","7","152","21.7","0","0","0","1","2","2","0","0","0","17","366","21.5","31","11.8"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090007445","향동고등학교","04","공립","N","","6","109","18.2","3","48","16","0","0","0","1","1","1","0","0","0","10","158","15.8","21","7.5"
"경기도교육청","경기도교육청","경기도 화성시","S090007568","이솔고등학교","04","공립","N","","14","469","33.5","0","0","0","0","0","0","0","0","0","0","0","0","14","469","33.5","26","18"
